member_id,first_name,last_name,gender,date_of_birth,email,phone,address,membership_type,membership_price_eur,registration_date,status,referred_by_member_id
842,Elijah,Jankauskas,M,1981-05-03,elijah.jankauskas.842@mail.com,+370 623 40820,"Savanoriu pr. 9, Panevezys",Monthly,35,2018-07-17,Inactive,
843,Aiden,Butkus,M,1996-06-01,aiden.butkus.843@yahoo.com,+370 605 74022,"Gedimino pr. 7, Mazeikiai",Monthly,35,2024-01-28,Inactive,
844,Vaida,Wilson,F,2002-02-06,vaida.wilson.844@yahoo.com,+370 630 79845,"Vilniaus g. 1, Kaunas",Family,75,2019-08-19,Inactive,
845,Harper,Davis,F,2001-03-02,harper.davis.845@yahoo.com,+370 623 79136,"Cempiony g. 102, Kaunas",Senior,22,2021-12-06,Suspended,
846,Edvinas,Stankevicius,M,2000-02-18,edvinas.stankevicius.846@yahoo.com,+370 614 34547,"Kauno g. 33, Marijampole",Senior,22,2018-11-10,Active,748
847,Rokas,Brown,M,1988-08-28,rokas.brown.847@mail.com,+370 698 33887,"Laisves al. 70, Marijampole",Monthly,35,2020-07-03,Active,
848,Ignas,Tamosiunas,M,1988-03-24,ignas.tamosiunas.848@gmail.com,+370 672 17747,"Vilniaus g. 9, Panevezys",Day Pass,8,2021-09-10,Active,236
849,Arnas,Brown,M,1975-02-17,arnas.brown.849@gmail.com,+370 666 61115,"Cempiony g. 24, Mazeikiai",VIP,90,2023-09-01,Active,
850,Oliver,Garcia,M,1994-01-15,oliver.garcia.850@yahoo.com,+370 630 28070,"Olimpieciu g. 49, Kaunas",Monthly,35,2023-01-17,Active,662
851,Gintaras,Cesnavicius,M,1983-08-20,gintaras.cesnavicius.851@outlook.com,+370 604 61343,"Cempiony g. 51, Utena",VIP,90,2019-05-27,Active,
852,Daiva,Smith,F,1990-11-28,daiva.smith.852@gmail.com,+370 612 67328,"Laisves al. 31, Siauliai",Premium,65,2021-07-21,Inactive,
853,Evelyn,Vasiliauskas,F,1976-06-13,evelyn.vasiliauskas.853@outlook.com,+370 671 78687,"Savanoriu pr. 105, Alytus",Basic,25,2019-04-03,Active,928
854,Aiden,Daugirdas,M,1993-08-17,aiden.daugirdas.854@outlook.com,+370 671 90362,"Laisves al. 79, Alytus",Corporate,55,2018-10-13,Active,839
855,Julius,Johnson,M,1985-09-27,julius.johnson.855@gmail.com,+370 640 45801,"Zalgirio g. 16, Marijampole",Basic,25,2020-10-17,Active,
856,Harper,Smith,F,1969-08-06,harper.smith.856@outlook.com,+370 674 98726,"Cempiony g. 58, Vilnius",Standard,40,2018-10-06,Active,
857,Ava,Gruciunas,F,1978-09-18,ava.gruciunas.857@mail.com,+370 673 37026,"Laisves al. 78, Kaunas",VIP,90,2024-12-23,Active,
858,Rokas,Paulauskas,M,1969-02-28,rokas.paulauskas.858@gmail.com,+370 654 84403,"Zalgirio g. 103, Mazeikiai",Standard,40,2018-04-24,Active,
859,Sophia,Butkus,F,2001-02-24,sophia.butkus.859@yahoo.com,+370 674 91710,"Kauno g. 65, Siauliai",Senior,22,2022-11-26,Inactive,1162
860,Ruta,Garcia,F,1992-02-16,ruta.garcia.860@yahoo.com,+370 682 77587,"Pylimo g. 36, Vilnius",VIP,90,2021-03-29,Active,735
861,Tomas,Zukauskas,M,1986-07-18,tomas.zukauskas.861@outlook.com,+370 625 64174,"Gedimino pr. 34, Alytus",Senior,22,2024-06-04,Active,688
862,James,Paulauskas,M,1966-10-31,james.paulauskas.862@hotmail.com,+370 684 58919,"Savanoriu pr. 101, Panevezys",Senior,22,2022-01-25,Inactive,
863,Darius,Jankauskas,M,1979-03-08,darius.jankauskas.863@yahoo.com,+370 620 86810,"Pylimo g. 64, Panevezys",Monthly,35,2022-04-17,Suspended,890
864,Inga,Miller,F,1993-10-10,inga.miller.864@mail.com,+370 682 28210,"Laisves al. 79, Kaunas",Family,75,2018-01-28,Active,629
865,Ieva,Jonauskas,F,1982-07-19,ieva.jonauskas.865@yahoo.com,+370 662 75904,"Energijos g. 119, Kaunas",Family,75,2021-04-22,Active,
866,Evelyn,Butkus,F,2002-09-10,evelyn.butkus.866@mail.com,+370 612 77767,"Energijos g. 109, Vilnius",Senior,22,2021-02-21,Suspended,
867,Edvinas,Brown,M,1972-03-08,edvinas.brown.867@gmail.com,+370 680 76473,"Energijos g. 89, Vilnius",Family,75,2024-09-10,Inactive,
868,Inga,Johnson,F,1967-07-13,inga.johnson.868@mail.com,+370 638 59209,"Gedimino pr. 62, Klaipeda",Family,75,2019-08-27,Active,245
869,Ramute,Daugirdas,F,1980-09-04,ramute.daugirdas.869@outlook.com,+370 680 36543,"Energijos g. 56, Utena",Premium,65,2018-08-18,Active,1138
870,Darius,Jones,M,1970-09-16,darius.jones.870@outlook.com,+370 626 29600,"Olimpieciu g. 67, Marijampole",Standard,40,2022-01-25,Active,
871,Ignas,Petrauskas,M,1980-05-05,ignas.petrauskas.871@gmail.com,+370 636 96517,"Laisves al. 57, Marijampole",Basic,25,2022-07-12,Active,
872,Povilas,Wilson,M,1972-04-03,povilas.wilson.872@mail.com,+370 644 81607,"Energijos g. 74, Utena",Day Pass,8,2021-05-13,Active,
873,Jurgita,Johnson,F,1999-02-04,jurgita.johnson.873@mail.com,+370 626 79000,"Sveikatos g. 102, Marijampole",Monthly,35,2022-10-07,Active,
874,Julius,Zukauskas,M,1994-07-21,julius.zukauskas.874@yahoo.com,+370 686 27793,"Vilniaus g. 79, Siauliai",Day Pass,8,2023-05-25,Active,
875,Darius,Stankevicius,M,1975-03-16,darius.stankevicius.875@mail.com,+370 645 48773,"Energijos g. 26, Marijampole",Day Pass,8,2020-02-18,Active,
876,Jolanta,Urbonas,F,1989-01-02,jolanta.urbonas.876@yahoo.com,+370 638 97023,"Laisves al. 42, Jonava",Basic,25,2021-06-26,Active,1133
877,Emma,Wilson,F,1977-02-04,emma.wilson.877@mail.com,+370 698 56510,"Zalgirio g. 93, Mazeikiai",Senior,22,2020-04-29,Active,
878,Liam,Gruciunas,M,1972-03-01,liam.gruciunas.878@outlook.com,+370 609 81715,"Vilniaus g. 54, Marijampole",Monthly,35,2024-12-10,Active,
879,Ramute,Urbonas,F,1986-12-14,ramute.urbonas.879@gmail.com,+370 642 65495,"Vilniaus g. 66, Kaunas",Day Pass,8,2019-01-13,Active,753
880,Lukas,Vasiliauskas,M,1990-08-28,lukas.vasiliauskas.880@yahoo.com,+370 619 30915,"Pylimo g. 56, Alytus",Family,75,2020-03-02,Suspended,585
881,Aiden,Jankauskas,M,1987-10-26,aiden.jankauskas.881@mail.com,+370 628 73889,"Zalgirio g. 114, Klaipeda",Premium,65,2019-02-04,Active,
882,Vaida,Smith,F,1991-09-07,vaida.smith.882@outlook.com,+370 642 40012,"Vilniaus g. 21, Kaunas",Family,75,2021-03-17,Active,148
883,Emma,Mackevicius,F,1974-06-23,emma.mackevicius.883@gmail.com,+370 629 79629,"Laisves al. 1, Klaipeda",Basic,25,2020-01-13,Suspended,
884,Gintaras,Urbonas,M,1992-01-31,gintaras.urbonas.884@yahoo.com,+370 637 22963,"Sveikatos g. 27, Jonava",Premium,65,2020-11-18,Suspended,
885,Inga,Smith,F,1965-01-27,inga.smith.885@yahoo.com,+370 655 40654,"Gedimino pr. 53, Marijampole",Premium,65,2020-09-21,Active,92
886,Ieva,Kavaliauskas,F,1995-10-12,ieva.kavaliauskas.886@yahoo.com,+370 682 24929,"Sveikatos g. 36, Marijampole",Day Pass,8,2024-03-30,Active,
887,Ruta,Kavaliauskas,F,1988-03-08,ruta.kavaliauskas.887@mail.com,+370 673 89646,"Sporto g. 54, Marijampole",Basic,25,2020-03-13,Active,393
888,Lukas,Stonkus,M,1989-10-17,lukas.stonkus.888@outlook.com,+370 624 76178,"Vilniaus g. 105, Panevezys",Family,75,2018-02-04,Active,
889,Arturas,Mackevicius,M,1998-11-01,arturas.mackevicius.889@mail.com,+370 643 38469,"Zalgirio g. 8, Marijampole",Corporate,55,2022-11-24,Active,1150
890,Erikas,Jankauskas,M,1972-05-22,erikas.jankauskas.890@yahoo.com,+370 646 35337,"Vilniaus g. 91, Panevezys",Basic,25,2018-04-20,Active,
891,Simona,Stonkus,F,1979-04-18,simona.stonkus.891@gmail.com,+370 609 30811,"Pylimo g. 23, Mazeikiai",Family,75,2023-10-26,Active,
892,Povilas,Balciunas,M,2002-06-17,povilas.balciunas.892@hotmail.com,+370 622 29033,"Olimpieciu g. 97, Mazeikiai",Corporate,55,2022-04-10,Active,
893,Simona,Garcia,F,1988-03-17,simona.garcia.893@hotmail.com,+370 611 59655,"Laisves al. 55, Marijampole",Premium,65,2020-09-23,Active,
894,Luna,Davis,F,2005-04-02,luna.davis.894@gmail.com,+370 619 75712,"Laisves al. 77, Vilnius",Premium,65,2018-01-15,Inactive,
895,Viktorija,Stankevicius,F,1987-08-18,viktorija.stankevicius.895@outlook.com,+370 608 95178,"Zalgirio g. 96, Siauliai",VIP,90,2022-06-25,Active,
896,Emma,Miller,F,1968-01-28,emma.miller.896@mail.com,+370 682 38950,"Savanoriu pr. 69, Vilnius",Premium,65,2024-04-24,Inactive,244
897,Rytis,Butkus,M,1995-02-28,rytis.butkus.897@hotmail.com,+370 628 77141,"Zalgirio g. 17, Mazeikiai",VIP,90,2024-02-02,Active,
898,Viktorija,Paulauskas,F,1971-06-15,viktorija.paulauskas.898@gmail.com,+370 671 21242,"Savanoriu pr. 17, Vilnius",Standard,40,2020-07-02,Suspended,
899,Ramute,Mackevicius,F,1993-03-20,ramute.mackevicius.899@mail.com,+370 644 85083,"Laisves al. 70, Panevezys",Day Pass,8,2019-02-12,Active,
900,Oliver,Rimkus,M,1968-04-03,oliver.rimkus.900@hotmail.com,+370 601 21494,"Cempiony g. 19, Alytus",Basic,25,2018-06-17,Active,
901,Renata,Davis,F,1968-03-29,renata.davis.901@gmail.com,+370 674 26690,"Olimpieciu g. 112, Marijampole",VIP,90,2018-08-14,Active,
902,Liam,Jankauskas,M,2001-01-14,liam.jankauskas.902@yahoo.com,+370 614 73446,"Cempiony g. 118, Utena",Senior,22,2018-06-11,Active,
903,Jurgita,Williams,F,1996-06-10,jurgita.williams.903@gmail.com,+370 698 34501,"Savanoriu pr. 43, Alytus",Student,20,2018-02-22,Active,
904,Kristina,Jonauskas,F,1965-05-15,kristina.jonauskas.904@outlook.com,+370 626 10829,"Laisves al. 73, Utena",Student,20,2020-07-13,Inactive,
905,Luna,Tamosiunas,F,1994-06-04,luna.tamosiunas.905@outlook.com,+370 622 24912,"Savanoriu pr. 17, Klaipeda",Basic,25,2023-02-16,Inactive,
906,Indre,Cesnavicius,F,1983-07-17,indre.cesnavicius.906@yahoo.com,+370 641 57859,"Vilniaus g. 59, Alytus",Family,75,2019-02-08,Active,
907,Liam,Petrauskas,M,1998-09-01,liam.petrauskas.907@gmail.com,+370 637 64742,"Laisves al. 44, Jonava",Premium,65,2024-06-16,Inactive,
908,Neringa,Tamosiunas,F,1988-02-08,neringa.tamosiunas.908@gmail.com,+370 648 74817,"Laisves al. 115, Kaunas",Day Pass,8,2022-08-15,Active,
909,Virgilijus,Garcia,M,1986-07-17,virgilijus.garcia.909@yahoo.com,+370 612 29364,"Laisves al. 73, Jonava",Day Pass,8,2019-01-24,Inactive,
910,Egle,Mackevicius,F,1967-11-28,egle.mackevicius.910@yahoo.com,+370 675 18552,"Pylimo g. 70, Vilnius",Basic,25,2021-03-19,Active,
911,Sophia,Rimkus,F,1999-06-10,sophia.rimkus.911@yahoo.com,+370 607 55537,"Kauno g. 102, Siauliai",Monthly,35,2021-11-17,Active,
912,Mason,Jones,M,2003-03-21,mason.jones.912@outlook.com,+370 688 71339,"Olimpieciu g. 118, Panevezys",Standard,40,2019-06-20,Active,
913,Donatas,Taylor,M,1967-07-03,donatas.taylor.913@gmail.com,+370 644 88827,"Savanoriu pr. 12, Jonava",Basic,25,2020-11-30,Active,
914,Erikas,Stonkus,M,1969-08-12,erikas.stonkus.914@hotmail.com,+370 633 85135,"Energijos g. 61, Marijampole",VIP,90,2021-11-21,Active,309
915,Isabella,Cesnavicius,F,2004-02-15,isabella.cesnavicius.915@hotmail.com,+370 622 47143,"Vilniaus g. 80, Panevezys",Family,75,2022-09-28,Suspended,
916,Arnas,Garcia,M,1989-03-04,arnas.garcia.916@mail.com,+370 632 70260,"Pylimo g. 76, Panevezys",Day Pass,8,2021-03-13,Inactive,
917,Liam,Jankauskas,M,1981-09-17,liam.jankauskas.917@gmail.com,+370 645 39212,"Gedimino pr. 26, Alytus",Basic,25,2019-11-04,Active,
918,Rytis,Gruciunas,M,2001-11-24,rytis.gruciunas.918@outlook.com,+370 645 90357,"Zalgirio g. 19, Klaipeda",Basic,25,2020-07-05,Active,
919,Tomas,Williams,M,1987-05-21,tomas.williams.919@outlook.com,+370 653 32216,"Vilniaus g. 23, Utena",Day Pass,8,2020-03-01,Inactive,
920,Daiva,Smith,F,2005-12-03,daiva.smith.920@gmail.com,+370 635 58576,"Vilniaus g. 78, Utena",Basic,25,2019-06-18,Active,
921,Ethan,Stankevicius,M,1978-04-01,ethan.stankevicius.921@mail.com,+370 696 79370,"Sveikatos g. 4, Siauliai",Day Pass,8,2018-09-20,Inactive,94
922,Harper,Williams,F,1982-10-20,harper.williams.922@outlook.com,+370 613 20715,"Pylimo g. 28, Utena",Senior,22,2023-10-12,Inactive,
923,Harper,Williams,F,1983-11-09,harper.williams.923@gmail.com,+370 665 54810,"Laisves al. 110, Kaunas",Basic,25,2021-10-03,Inactive,823
924,Ethan,Garcia,M,1977-02-21,ethan.garcia.924@yahoo.com,+370 639 62134,"Sveikatos g. 3, Panevezys",Senior,22,2021-01-22,Active,
925,Arnas,Wilson,M,1981-03-22,arnas.wilson.925@hotmail.com,+370 646 53521,"Olimpieciu g. 117, Marijampole",Standard,40,2022-10-01,Active,942
926,Aiden,Smith,M,1983-06-24,aiden.smith.926@mail.com,+370 682 15401,"Cempiony g. 69, Siauliai",VIP,90,2023-06-07,Active,
927,Tomas,Vasiliauskas,M,2001-12-04,tomas.vasiliauskas.927@yahoo.com,+370 665 95671,"Savanoriu pr. 58, Panevezys",Premium,65,2020-06-23,Active,1200
928,Oliver,Vasiliauskas,M,1986-05-27,oliver.vasiliauskas.928@hotmail.com,+370 654 16542,"Zalgirio g. 6, Alytus",Family,75,2023-08-21,Active,
929,Noah,Gruciunas,M,1977-09-03,noah.gruciunas.929@yahoo.com,+370 652 27682,"Pylimo g. 39, Marijampole",Corporate,55,2020-04-14,Inactive,
930,Viktorija,Davis,F,1979-09-14,viktorija.davis.930@hotmail.com,+370 670 15928,"Cempiony g. 28, Siauliai",Basic,25,2018-10-26,Inactive,
931,Rokas,Urbonas,M,1966-08-04,rokas.urbonas.931@gmail.com,+370 647 10519,"Sporto g. 76, Mazeikiai",Standard,40,2024-08-25,Active,338
932,Renata,Paulauskas,F,1980-09-13,renata.paulauskas.932@yahoo.com,+370 682 73714,"Olimpieciu g. 68, Mazeikiai",Family,75,2020-04-06,Active,
933,Viktorija,Jones,F,1996-01-17,viktorija.jones.933@mail.com,+370 620 75492,"Cempiony g. 21, Siauliai",VIP,90,2018-06-09,Inactive,
934,Ava,Jonauskas,F,1981-10-17,ava.jonauskas.934@mail.com,+370 695 11165,"Sveikatos g. 68, Mazeikiai",Monthly,35,2024-04-29,Active,
935,Monika,Gruciunas,F,1992-04-05,monika.gruciunas.935@outlook.com,+370 620 35031,"Kauno g. 10, Kaunas",Senior,22,2022-10-12,Inactive,1113
936,Egle,Tamosiunas,F,1983-09-20,egle.tamosiunas.936@mail.com,+370 630 67156,"Cempiony g. 117, Mazeikiai",Day Pass,8,2021-09-28,Inactive,
937,Rokas,Miller,M,1983-04-15,rokas.miller.937@hotmail.com,+370 670 79816,"Cempiony g. 18, Panevezys",Basic,25,2023-05-08,Inactive,
938,Renata,Petrauskas,F,1994-06-26,renata.petrauskas.938@outlook.com,+370 693 63256,"Pylimo g. 119, Jonava",Basic,25,2021-09-25,Suspended,
939,Simona,Paulauskas,F,1989-03-09,simona.paulauskas.939@mail.com,+370 686 88453,"Kauno g. 114, Mazeikiai",Basic,25,2024-11-21,Inactive,
940,Viktorija,Stonkus,F,1984-09-24,viktorija.stonkus.940@yahoo.com,+370 656 80582,"Cempiony g. 50, Alytus",Student,20,2023-08-17,Active,
941,Arturas,Gruciunas,M,1979-04-30,arturas.gruciunas.941@outlook.com,+370 615 47057,"Sporto g. 50, Panevezys",Monthly,35,2018-11-20,Active,
942,Jolanta,Vaitkevicius,F,1985-11-03,jolanta.vaitkevicius.942@mail.com,+370 636 81741,"Sveikatos g. 87, Panevezys",Senior,22,2022-04-03,Active,945
943,Luna,Garcia,F,1969-12-27,luna.garcia.943@yahoo.com,+370 695 47475,"Energijos g. 32, Klaipeda",Senior,22,2024-03-28,Inactive,265
944,Ava,Johnson,F,2003-03-28,ava.johnson.944@outlook.com,+370 689 18435,"Energijos g. 1, Marijampole",VIP,90,2021-09-24,Active,
945,Lucas,Mackevicius,M,1982-11-30,lucas.mackevicius.945@mail.com,+370 676 59644,"Cempiony g. 78, Panevezys",Corporate,55,2022-08-07,Active,
946,Logan,Jankauskas,M,1990-07-23,logan.jankauskas.946@outlook.com,+370 661 91806,"Savanoriu pr. 25, Jonava",Senior,22,2018-12-16,Inactive,
947,Gintare,Butkus,F,1997-01-21,gintare.butkus.947@yahoo.com,+370 697 71407,"Pylimo g. 14, Vilnius",Senior,22,2021-09-09,Active,928
948,Renata,Butkus,F,1993-04-08,renata.butkus.948@gmail.com,+370 678 95108,"Pylimo g. 97, Utena",Corporate,55,2020-12-07,Active,
949,Egle,Vaitkevicius,F,1970-04-08,egle.vaitkevicius.949@yahoo.com,+370 676 93602,"Vilniaus g. 68, Kaunas",Monthly,35,2018-06-16,Inactive,
950,Lucas,Daugirdas,M,1982-07-22,lucas.daugirdas.950@yahoo.com,+370 693 34797,"Savanoriu pr. 100, Jonava",Monthly,35,2023-03-16,Active,
951,Aldona,Butkus,F,1979-05-10,aldona.butkus.951@yahoo.com,+370 698 97220,"Laisves al. 41, Alytus",Day Pass,8,2019-04-07,Active,
952,Mason,Gruciunas,M,1966-08-06,mason.gruciunas.952@mail.com,+370 641 77976,"Laisves al. 108, Kaunas",Family,75,2021-12-06,Active,
953,Saulius,Wilson,M,1973-07-14,saulius.wilson.953@gmail.com,+370 613 74726,"Cempiony g. 20, Siauliai",Corporate,55,2022-09-20,Inactive,
954,Mantas,Cesnavicius,M,1983-05-09,mantas.cesnavicius.954@hotmail.com,+370 695 93574,"Gedimino pr. 60, Panevezys",Day Pass,8,2018-03-27,Active,74
955,Harper,Daugirdas,F,1968-03-24,harper.daugirdas.955@hotmail.com,+370 684 29688,"Energijos g. 19, Kaunas",Standard,40,2018-10-16,Active,
956,James,Kazlauskas,M,2000-07-15,james.kazlauskas.956@mail.com,+370 638 74901,"Cempiony g. 86, Mazeikiai",Day Pass,8,2018-02-06,Inactive,
957,Evelyn,Cesnavicius,F,1982-09-05,evelyn.cesnavicius.957@gmail.com,+370 656 67136,"Gedimino pr. 85, Jonava",VIP,90,2022-02-10,Active,
958,Lucas,Mackevicius,M,1966-02-22,lucas.mackevicius.958@outlook.com,+370 617 18598,"Vilniaus g. 29, Kaunas",Monthly,35,2023-04-11,Active,
959,Ruta,Urbonas,F,1979-03-03,ruta.urbonas.959@hotmail.com,+370 675 84392,"Energijos g. 60, Panevezys",Premium,65,2018-12-03,Active,18
960,Elijah,Kazlauskas,M,1988-06-19,elijah.kazlauskas.960@gmail.com,+370 636 28393,"Laisves al. 58, Vilnius",Family,75,2020-08-30,Active,27
961,Luna,Jones,F,1995-08-07,luna.jones.961@mail.com,+370 623 97584,"Olimpieciu g. 111, Mazeikiai",Family,75,2022-08-23,Active,
962,Arnas,Rimkus,M,1973-11-15,arnas.rimkus.962@mail.com,+370 601 96193,"Energijos g. 114, Alytus",Corporate,55,2019-10-08,Active,
963,Oliver,Petrauskas,M,1997-07-01,oliver.petrauskas.963@hotmail.com,+370 699 19325,"Pylimo g. 117, Siauliai",Basic,25,2019-01-31,Active,
964,Olivia,Taylor,F,2000-12-30,olivia.taylor.964@hotmail.com,+370 656 50694,"Sveikatos g. 42, Marijampole",Basic,25,2022-09-20,Active,
965,Gintaras,Williams,M,1986-06-11,gintaras.williams.965@mail.com,+370 631 68946,"Olimpieciu g. 37, Jonava",Day Pass,8,2024-11-30,Active,
966,Aiden,Rimkus,M,1971-12-28,aiden.rimkus.966@yahoo.com,+370 694 47402,"Olimpieciu g. 12, Panevezys",Basic,25,2024-02-08,Active,
967,Kristina,Daugirdas,F,1968-03-27,kristina.daugirdas.967@mail.com,+370 628 25758,"Sveikatos g. 34, Mazeikiai",Senior,22,2019-07-08,Active,
968,Viktorija,Kavaliauskas,F,2002-05-15,viktorija.kavaliauskas.968@gmail.com,+370 662 23441,"Sporto g. 118, Utena",Day Pass,8,2022-01-20,Inactive,
969,Emma,Vaitkevicius,F,1999-01-17,emma.vaitkevicius.969@mail.com,+370 638 86853,"Kauno g. 69, Mazeikiai",VIP,90,2024-11-07,Active,
970,Monika,Vasiliauskas,F,2000-02-25,monika.vasiliauskas.970@yahoo.com,+370 646 89357,"Savanoriu pr. 62, Klaipeda",Family,75,2023-07-04,Active,256
971,Emma,Kavaliauskas,F,2005-08-10,emma.kavaliauskas.971@hotmail.com,+370 687 64927,"Savanoriu pr. 102, Jonava",Basic,25,2023-08-18,Active,
972,Ignas,Kazlauskas,M,2003-08-29,ignas.kazlauskas.972@outlook.com,+370 643 39534,"Savanoriu pr. 31, Vilnius",Family,75,2022-03-31,Active,634
973,Aldona,Garcia,F,1985-07-30,aldona.garcia.973@gmail.com,+370 637 83567,"Sporto g. 92, Kaunas",Senior,22,2022-02-02,Active,
974,Neringa,Wilson,F,1996-03-12,neringa.wilson.974@yahoo.com,+370 699 65771,"Kauno g. 108, Jonava",Day Pass,8,2022-10-22,Active,
975,Lukas,Daugirdas,M,1998-05-31,lukas.daugirdas.975@yahoo.com,+370 694 36705,"Sveikatos g. 87, Kaunas",Student,20,2020-04-07,Suspended,
976,Mia,Balciunas,F,1994-09-19,mia.balciunas.976@gmail.com,+370 696 69434,"Laisves al. 55, Vilnius",Day Pass,8,2021-05-31,Active,
977,Julius,Petrauskas,M,1971-03-31,julius.petrauskas.977@hotmail.com,+370 669 38220,"Energijos g. 21, Jonava",Premium,65,2020-11-14,Inactive,1001
978,Oliver,Jones,M,2002-03-01,oliver.jones.978@outlook.com,+370 643 36092,"Gedimino pr. 66, Jonava",Corporate,55,2022-01-19,Active,
979,Aria,Kavaliauskas,F,1987-04-08,aria.kavaliauskas.979@gmail.com,+370 672 84955,"Sveikatos g. 16, Vilnius",Standard,40,2022-08-27,Active,
980,Ruta,Jones,F,2004-04-13,ruta.jones.980@gmail.com,+370 629 91773,"Olimpieciu g. 119, Siauliai",Senior,22,2023-08-29,Inactive,
981,Mia,Daugirdas,F,1975-08-29,mia.daugirdas.981@outlook.com,+370 618 58656,"Olimpieciu g. 38, Mazeikiai",Premium,65,2018-05-20,Active,
982,Luna,Wilson,F,2002-07-15,luna.wilson.982@gmail.com,+370 633 71955,"Olimpieciu g. 47, Utena",Basic,25,2024-10-27,Inactive,
983,Indre,Stankevicius,F,1991-05-07,indre.stankevicius.983@hotmail.com,+370 672 45266,"Energijos g. 79, Jonava",Senior,22,2022-09-01,Active,
984,Renata,Jankauskas,F,1991-01-09,renata.jankauskas.984@gmail.com,+370 624 97298,"Savanoriu pr. 93, Vilnius",Student,20,2018-06-01,Active,
985,Aiden,Vaitkevicius,M,1992-10-22,aiden.vaitkevicius.985@outlook.com,+370 645 38249,"Olimpieciu g. 65, Siauliai",Corporate,55,2019-06-11,Inactive,
986,Ruta,Johnson,F,2005-11-16,ruta.johnson.986@yahoo.com,+370 605 79899,"Pylimo g. 106, Panevezys",Corporate,55,2024-11-21,Active,
987,Jurgita,Petrauskas,F,1980-01-17,jurgita.petrauskas.987@mail.com,+370 632 29856,"Cempiony g. 109, Siauliai",Standard,40,2023-06-16,Active,
988,Mantas,Brown,M,2004-06-25,mantas.brown.988@outlook.com,+370 610 78991,"Olimpieciu g. 53, Vilnius",Corporate,55,2024-11-12,Inactive,
989,Gintaras,Balciunas,M,1966-04-23,gintaras.balciunas.989@gmail.com,+370 620 34934,"Olimpieciu g. 31, Panevezys",Student,20,2019-04-17,Suspended,
990,James,Garcia,M,1999-12-16,james.garcia.990@outlook.com,+370 680 46596,"Kauno g. 53, Siauliai",Basic,25,2021-08-09,Suspended,810
991,Harper,Kazlauskas,F,1971-04-07,harper.kazlauskas.991@yahoo.com,+370 681 15168,"Gedimino pr. 82, Jonava",Day Pass,8,2019-09-20,Active,
992,Evelyn,Zukauskas,F,2000-06-13,evelyn.zukauskas.992@hotmail.com,+370 634 86320,"Sporto g. 76, Mazeikiai",Monthly,35,2020-10-26,Active,
993,Mia,Daugirdas,F,2004-02-22,mia.daugirdas.993@gmail.com,+370 673 14309,"Olimpieciu g. 103, Alytus",Basic,25,2019-09-29,Active,
994,Egle,Taylor,F,1975-06-15,egle.taylor.994@mail.com,+370 606 84937,"Gedimino pr. 70, Utena",Premium,65,2020-06-25,Active,
995,Evelyn,Rimkus,F,1986-12-30,evelyn.rimkus.995@yahoo.com,+370 691 40723,"Savanoriu pr. 107, Panevezys",VIP,90,2021-02-10,Active,
996,Olivia,Butkus,F,1966-10-29,olivia.butkus.996@hotmail.com,+370 604 12997,"Sveikatos g. 61, Mazeikiai",Family,75,2022-05-16,Active,605
997,Gintaras,Davis,M,1974-08-17,gintaras.davis.997@gmail.com,+370 661 12677,"Kauno g. 34, Vilnius",Monthly,35,2022-12-09,Inactive,277
998,Darius,Miller,M,1995-08-18,darius.miller.998@outlook.com,+370 642 98221,"Energijos g. 27, Jonava",Day Pass,8,2023-08-03,Inactive,
999,Inga,Wilson,F,1979-03-27,inga.wilson.999@mail.com,+370 698 66098,"Energijos g. 15, Utena",Basic,25,2024-09-17,Suspended,
1000,Lina,Cesnavicius,F,1984-04-12,lina.cesnavicius.1000@hotmail.com,+370 683 66131,"Savanoriu pr. 24, Jonava",Day Pass,8,2023-07-30,Active,907
1001,Erikas,Jonauskas,M,1967-04-27,erikas.jonauskas.1001@mail.com,+370 627 74537,"Pylimo g. 45, Kaunas",Family,75,2020-01-20,Active,216
1002,Arturas,Johnson,M,1988-02-28,arturas.johnson.1002@gmail.com,+370 625 62576,"Gedimino pr. 10, Vilnius",Monthly,35,2020-06-18,Suspended,733
1003,Lucas,Jankauskas,M,2001-10-20,lucas.jankauskas.1003@outlook.com,+370 629 20439,"Cempiony g. 58, Vilnius",Family,75,2024-12-31,Active,
1004,Mindaugas,Cesnavicius,M,1991-07-05,mindaugas.cesnavicius.1004@yahoo.com,+370 699 54093,"Sveikatos g. 46, Mazeikiai",Corporate,55,2019-03-16,Inactive,494
1005,Neringa,Johnson,F,1991-02-06,neringa.johnson.1005@outlook.com,+370 615 74173,"Pylimo g. 12, Alytus",Standard,40,2020-09-26,Inactive,
1006,Gintare,Paulauskas,F,1979-02-04,gintare.paulauskas.1006@gmail.com,+370 658 60591,"Vilniaus g. 46, Jonava",Family,75,2018-08-02,Active,
1007,Logan,Vaitkevicius,M,1967-05-28,logan.vaitkevicius.1007@hotmail.com,+370 691 40473,"Kauno g. 77, Siauliai",Monthly,35,2021-11-01,Active,427
1008,Edvinas,Brown,M,1970-01-16,edvinas.brown.1008@yahoo.com,+370 613 67436,"Energijos g. 65, Marijampole",Monthly,35,2018-04-19,Active,
1009,James,Smith,M,1985-10-22,james.smith.1009@hotmail.com,+370 621 63851,"Sporto g. 102, Jonava",Corporate,55,2020-06-04,Active,773
